col,sky,wavelength
1930,1.80E-01,19233.821
1931,1.89E-01,19230.97
1932,1.95E-01,19228.12
1933,1.90E-01,19225.269
1934,1.63E-01,19222.418
1935,2.04E-01,19219.567
1936,1.66E-01,19216.716
1937,1.97E-01,19213.866
1938,2.19E-01,19211.015
1939,2.02E-01,19208.164
1940,2.00E-01,19205.313
1941,2.13E-01,19202.462
1942,2.21E-01,19199.611
1943,3.60E-01,19196.76
1944,3.94E-01,19193.909
1945,3.27E-01,19191.058
1946,2.20E-01,19188.207
1947,1.48E-01,19185.356
1948,1.64E-01,19182.504
1949,1.79E-01,19179.653
1950,1.95E-01,19176.802
1951,1.78E-01,19173.951
1952,1.98E-01,19171.1
1953,1.92E-01,19168.248
1954,1.72E-01,19165.397
1955,1.61E-01,19162.546
1956,1.87E-01,19159.694
1957,1.97E-01,19156.843
1958,1.81E-01,19153.992
1959,1.90E-01,19151.14
1960,1.89E-01,19148.289
1961,1.55E-01,19145.437
1962,1.76E-01,19142.586
1963,1.78E-01,19139.734
1964,1.80E-01,19136.883
1965,1.74E-01,19134.031
1966,1.70E-01,19131.18
1967,1.71E-01,19128.328
1968,1.75E-01,19125.476
1969,1.65E-01,19122.625
1970,1.63E-01,19119.773
1971,1.76E-01,19116.921
1972,1.85E-01,19114.07
1973,1.67E-01,19111.218
1974,1.44E-01,19108.366
1975,1.38E-01,19105.514
1976,1.40E-01,19102.662
1977,1.66E-01,19099.811
1978,1.50E-01,19096.959
1979,1.82E-01,19094.107
1980,1.72E-01,19091.255
1981,2.22E-01,19088.403
1982,2.11E-01,19085.551
1983,2.11E-01,19082.699
1984,1.82E-01,19079.847
1985,1.80E-01,19076.995
1986,1.57E-01,19074.143
1987,1.69E-01,19071.291
1988,1.44E-01,19068.439
1989,1.28E-01,19065.586
1990,1.40E-01,19062.734
1991,1.67E-01,19059.882
1992,1.63E-01,19057.03
1993,1.67E-01,19054.178
1994,1.81E-01,19051.325
1995,1.55E-01,19048.473
1996,1.66E-01,19045.621
1997,1.69E-01,19042.768
1998,1.66E-01,19039.916
1999,1.32E-01,19037.064
2000,1.23E-01,19034.211
2001,1.52E-01,19031.359
2002,1.54E-01,19028.506
2003,1.36E-01,19025.654
2004,1.45E-01,19022.801
2005,1.41E-01,19019.949
2006,1.37E-01,19017.096
2007,1.19E-01,19014.244
2008,1.44E-01,19011.391
2009,1.41E-01,19008.538
2010,1.54E-01,19005.686
2011,1.51E-01,19002.833
2012,1.13E-01,18999.98
2013,1.44E-01,18997.127
2014,1.19E-01,18994.275
2015,1.66E-01,18991.422
2016,1.41E-01,18988.569
2017,1.44E-01,18985.716
2018,1.72E-01,18982.863
2019,1.18E-01,18980.01
2020,1.05E-01,18977.158
2021,1.32E-01,18974.305
2022,1.41E-01,18971.452
2023,1.20E-01,18968.599
2024,1.21E-01,18965.746
2025,1.39E-01,18962.893
2026,1.36E-01,18960.04
2027,1.37E-01,18957.186
2028,1.39E-01,18954.333
2029,1.35E-01,18951.48
2030,1.63E-01,18948.627
2031,1.71E-01,18945.774
2032,1.41E-01,18942.921
2033,1.40E-01,18940.067
2034,1.55E-01,18937.214
2035,1.54E-01,18934.361
2036,1.80E-01,18931.508
2037,1.38E-01,18928.654
2038,1.38E-01,18925.801
2039,1.75E-01,18922.947
2040,1.74E-01,18920.094
2041,1.83E-01,18917.241
2042,2.13E-01,18914.387
2043,1.89E-01,18911.534
2044,0.00E+00,18908.68
2045,0.00E+00,18905.827
2046,0.00E+00,18902.973
2047,0.00E+00,18900.119
