col,sky,wavelength
1930,3.49E-01,11581.966
1931,3.03E-01,11580.245
1932,3.05E-01,11578.525
1933,2.88E-01,11576.804
1934,2.99E-01,11575.083
1935,2.59E-01,11573.363
1936,2.52E-01,11571.642
1937,2.74E-01,11569.922
1938,3.36E-01,11568.201
1939,3.25E-01,11566.48
1940,3.50E-01,11564.76
1941,3.54E-01,11563.039
1942,3.05E-01,11561.318
1943,3.01E-01,11559.597
1944,2.36E-01,11557.877
1945,2.56E-01,11556.156
1946,2.90E-01,11554.435
1947,2.92E-01,11552.714
1948,2.97E-01,11550.993
1949,2.92E-01,11549.272
1950,2.71E-01,11547.551
1951,2.33E-01,11545.83
1952,2.67E-01,11544.109
1953,3.23E-01,11542.388
1954,5.26E-01,11540.667
1955,6.86E-01,11538.946
1956,6.59E-01,11537.225
1957,4.86E-01,11535.504
1958,2.82E-01,11533.783
1959,2.34E-01,11532.062
1960,2.63E-01,11530.34
1961,2.70E-01,11528.619
1962,2.53E-01,11526.898
1963,2.09E-01,11525.177
1964,1.87E-01,11523.455
1965,2.36E-01,11521.734
1966,2.09E-01,11520.013
1967,2.04E-01,11518.291
1968,2.62E-01,11516.57
1969,2.49E-01,11514.849
1970,2.61E-01,11513.127
1971,2.32E-01,11511.406
1972,2.57E-01,11509.684
1973,2.54E-01,11507.963
1974,2.39E-01,11506.241
1975,2.37E-01,11504.52
1976,2.48E-01,11502.798
1977,1.92E-01,11501.077
1978,1.95E-01,11499.355
1979,1.66E-01,11497.633
1980,2.03E-01,11495.912
1981,2.75E-01,11494.19
1982,2.54E-01,11492.468
1983,2.52E-01,11490.747
1984,2.54E-01,11489.025
1985,2.53E-01,11487.303
1986,2.31E-01,11485.581
1987,2.50E-01,11483.859
1988,2.65E-01,11482.138
1989,2.71E-01,11480.416
1990,2.15E-01,11478.694
1991,1.82E-01,11476.972
1992,2.22E-01,11475.25
1993,2.46E-01,11473.528
1994,2.48E-01,11471.806
1995,2.52E-01,11470.084
1996,2.25E-01,11468.362
1997,2.41E-01,11466.64
1998,2.20E-01,11464.918
1999,2.22E-01,11463.196
2000,1.90E-01,11461.473
2001,1.83E-01,11459.751
2002,2.00E-01,11458.029
2003,2.29E-01,11456.307
2004,2.59E-01,11454.585
2005,3.44E-01,11452.862
2006,3.51E-01,11451.14
2007,3.63E-01,11449.418
2008,2.86E-01,11447.695
2009,2.70E-01,11445.973
2010,3.05E-01,11444.251
2011,4.07E-01,11442.528
2012,5.64E-01,11440.806
2013,6.11E-01,11439.083
2014,5.23E-01,11437.361
2015,2.96E-01,11435.638
2016,2.07E-01,11433.916
2017,2.27E-01,11432.193
2018,2.19E-01,11430.471
2019,2.24E-01,11428.748
2020,2.26E-01,11427.026
2021,2.14E-01,11425.303
2022,2.04E-01,11423.58
2023,2.19E-01,11421.858
2024,1.99E-01,11420.135
2025,2.15E-01,11418.412
2026,2.09E-01,11416.689
2027,2.16E-01,11414.966
2028,2.25E-01,11413.244
2029,1.82E-01,11411.521
2030,1.78E-01,11409.798
2031,1.99E-01,11408.075
2032,2.25E-01,11406.352
2033,2.25E-01,11404.629
2034,2.07E-01,11402.906
2035,1.99E-01,11401.183
2036,1.71E-01,11399.46
2037,1.95E-01,11397.737
2038,1.61E-01,11396.014
2039,2.22E-01,11394.291
2040,2.41E-01,11392.568
2041,2.20E-01,11390.845
2042,2.15E-01,11389.122
2043,2.36E-01,11387.399
2044,0.00E+00,11385.676
2045,0.00E+00,11383.952
2046,0.00E+00,11382.229
2047,0.00E+00,11380.506
