lk,ukf_a0v,uks_a0v , fh,fl, fc
14415,0.051371,0.000627,0,0.050859,0.051883
14420,0.051156,0.00081,0,0.050496,0.051817
14425,0.051077,0.000827,0,0.050401,0.051752
14430,0.051109,0.000708,0,0.050531,0.051687
14435,0.051248,0.000458,0,0.050874,0.051623
14440,0.051436,0.00015,0,0.051314,0.051558
14445,0.051633,0.000171,0,0.051773,0.051493
14450,0.051742,0.000383,0,0.052055,0.051429
14455,0.051661,0.000363,0,0.051957,0.051364
14460,0.051409,0.000135,0,0.051518,0.0513
14465,0.051132,0.000127,0,0.051028,0.051235
14470,0.050924,0.000302,0,0.050677,0.051171
14475,0.050781,0.000399,0,0.050455,0.051107
14480,0.050662,0.000467,0,0.05028,0.051043
14485,0.050532,0.000547,0,0.050084,0.050979
14490,0.050372,0.000666,0,0.049828,0.050915
14495,0.05019,0.00081,0,0.049529,0.050851
14500,0.049315,0,0,0.049315,0
14505,0.049392,0,0,0.049392,0
14510,0.049771,0,0,0.049771,0
14515,0.0502,0,0,0.0502,0
14520,0.050473,0,0,0.050473,0
14525,0.050556,0,0,0.050556,0
14530,0.050477,0,0,0.050477,0
14535,0.050262,0,0,0.050262,0
14540,0.049953,0,0,0.049953,0
14545,0.049638,0,0,0.049638,0
14550,0.049478,0,0,0.049478,0
14555,0.049584,0,0,0.049584,0
14560,0.049947,0,0,0.049947,0
14565,0.050387,0,0,0.050387,0
14570,0.050698,0,0,0.050698,0
14575,0.050756,0,0,0.050756,0
14580,0.050526,0,0,0.050526,0
14585,0.050027,0,0,0.050027,0
14590,0.049339,0,0,0.049339,0
14595,0.048606,0,0,0.048606,0
14600,0.048016,0,0,0.048016,0
14605,0.047727,0,0,0.047727,0
14610,0.047765,0,0,0.047765,0
14615,0.04802,0,0,0.04802,0
14620,0.048328,0,0,0.048328,0
14625,0.048576,0,0,0.048576,0
14630,0.048733,0,0,0.048733,0
14635,0.048836,0,0,0.048836,0
14640,0.048947,0,0,0.048947,0
14645,0.04912,0,0,0.04912,0
14650,0.049358,0,0,0.049358,0
14655,0.049598,0,0,0.049598,0
14660,0.04973,0,0,0.04973,0
14665,0.049638,0,0,0.049638,0
14670,0.049366,0,0,0.049366,0
14675,0.048985,0,0,0.048985,0
14680,0.048606,0,0,0.048606,0
14685,0.048307,0,0,0.048307,0
14690,0.048129,0,0,0.048129,0
14695,0.04809,0,0,0.04809,0
14700,0.048183,0,0,0.048183,0
14705,0.048368,0,0,0.048368,0
14710,0.048547,0,0,0.048547,0
14715,0.048599,0,0,0.048599,0
14720,0.048471,0,0,0.048471,0
14725,0.048206,0,0,0.048206,0
14730,0.047863,0,0,0.047863,0
14735,0.047473,0,0,0.047473,0
14740,0.047047,0,0,0.047047,0
14745,0.046609,0,0,0.046609,0
14750,0.046228,0,0,0.046228,0
14755,0.046031,0,0,0.046031,0
14760,0.046166,0,0,0.046166,0
14765,0.046683,0,0,0.046683,0
14770,0.047415,0,0,0.047415,0
14775,0.04811,0,0,0.04811,0
14780,0.048416,0,0,0.048416,0
14785,0.048324,0,0,0.048324,0
14790,0.047821,0,0,0.047821,0
14795,0.047038,0,0,0.047038,0
14800,0.046208,0,0,0.046208,0
14805,0.045643,0,0,0.045643,0
14810,0.045584,0,0,0.045584,0
14815,0.046029,0,0,0.046029,0
14820,0.046723,0,0,0.046723,0
14825,0.047333,0,0,0.047333,0
14830,0.047617,0,0,0.047617,0
14835,0.047476,0,0,0.047476,0
14840,0.046951,0,0,0.046951,0
14845,0.046203,0,0,0.046203,0
14850,0.045508,0,0,0.045508,0
14855,0.045181,0,0,0.045181,0
14860,0.045422,0,0,0.045422,0
14865,0.046157,0,0,0.046157,0
14870,0.04706,0,0,0.04706,0
14875,0.047741,0,0,0.047741,0
14880,0.047933,0,0,0.047933,0
14885,0.047568,0,0,0.047568,0
14890,0.046764,0,0,0.046764,0
14895,0.045771,0,0,0.045771,0
14900,0.044906,0,0,0.044906,0
14905,0.044381,0,0,0.044381,0
14910,0.044291,0,0,0.044291,0
14915,0.044555,0,0,0.044555,0
14920,0.044983,0,0,0.044983,0
14925,0.045361,0,0,0.045361,0
14930,0.045542,0,0,0.045542,0
14935,0.045498,0,0,0.045498,0
14940,0.045314,0,0,0.045314,0
14945,0.045152,0,0,0.045152,0
14950,0.045157,0,0,0.045157,0
14955,0.045388,0,0,0.045388,0
14960,0.045784,0,0,0.045784,0
14965,0.046196,0,0,0.046196,0
14970,0.046444,0,0,0.046444,0
14975,0.046391,0,0,0.046391,0
14980,0.046007,0,0,0.046007,0
14985,0.045398,0,0,0.045398,0
14990,0.044765,0,0,0.044765,0
14995,0.044329,0,0,0.044329,0
15000,0.044184,0,0,0.044184,0
15005,0.044721,0,0,0.044721,0
15010,0.044769,0,0,0.044769,0
15015,0.044174,0,0,0.044174,0
15020,0.043144,0,0,0.043144,0
15025,0.042062,0,0,0.042062,0
15030,0.041208,0,0,0.041208,0
15035,0.040841,0,0,0.040841,0
15040,0.041046,0,0,0.041046,0
15045,0.041721,0,0,0.041721,0
15050,0.042598,0,0,0.042598,0
15055,0.043453,0,0,0.043453,0
15060,0.043806,0,0,0.043806,0
15065,0.043347,0,0,0.043347,0
15070,0.043055,0,0,0.043055,0
15075,0.042951,0,0,0.042951,0
15080,0.043034,0,0,0.043034,0
15085,0.043248,0,0,0.043248,0
15090,0.043509,0,0,0.043509,0
15095,0.04372,0,0,0.04372,0
15100,0.043806,0,0,0.043806,0
15105,0.043743,0,0,0.043743,0
15110,0.043557,0,0,0.043557,0
15115,0.04332,0,0,0.04332,0
15120,0.043117,0,0,0.043117,0
15125,0.043014,0,0,0.043014,0
15130,0.043035,0,0,0.043035,0
15135,0.043154,0,0,0.043154,0
15140,0.043296,0,0,0.043296,0
15145,0.043375,0,0,0.043375,0
15150,0.043336,0,0,0.043336,0
15155,0.043165,0,0,0.043165,0
15160,0.042904,0,0,0.042904,0
15165,0.042625,0,0,0.042625,0
15170,0.042401,0,0,0.042401,0
15175,0.04227,0,0,0.04227,0
15180,0.042218,0,0,0.042218,0
15185,0.042188,0,0,0.042188,0
15190,0.042116,0,0,0.042116,0
15195,0.041957,0,0,0.041957,0
15200,0.041719,0,0,0.041719,0
15205,0.041459,0,0,0.041459,0
15210,0.041264,0,0,0.041264,0
15215,0.041213,0,0,0.041213,0
15220,0.041336,0,0,0.041336,0
15225,0.041597,0,0,0.041597,0
15230,0.041896,0,0,0.041896,0
15235,0.042098,0,0,0.042098,0
15240,0.042087,0,0,0.042087,0
15245,0.041821,0,0,0.041821,0
15250,0.041358,0,0,0.041358,0
15255,0.040851,0,0,0.040851,0
15260,0.040447,0,0,0.040447,0
15265,0.040339,0,0,0.040339,0
15270,0.04059,0,0,0.04059,0
15275,0.041108,0,0,0.041108,0
15280,0.041779,0,0,0.041779,0
15285,0.04239,0,0,0.04239,0
15290,0.042742,0,0,0.042742,0
15295,0.042716,0,0,0.042716,0
15300,0.042319,0,0,0.042319,0
15305,0.041676,0,0,0.041676,0
15310,0.040973,0,0,0.040973,0
15315,0.040381,0,0,0.040381,0
15320,0.040008,0,0,0.040008,0
15325,0.039871,0,0,0.039871,0
15330,0.039907,0,0,0.039907,0
15335,0.04,0,0,0.04,0
15340,0.040042,0,0,0.040042,0
15345,0.039973,0,0,0.039973,0
15350,0.039812,0,0,0.039812,0
15355,0.039648,0,0,0.039648,0
15360,0.039594,0,0,0.039594,0
15365,0.03974,0,0,0.03974,0
15370,0.040113,0,0,0.040113,0
15375,0.040659,0,0,0.040659,0
15380,0.041246,0,0,0.041246,0
15385,0.041707,0,0,0.041707,0
15390,0.041914,0,0,0.041914,0
15395,0.041687,0,0,0.041687,0
15400,0.04117,0,0,0.04117,0
15405,0.040429,0,0,0.040429,0
15410,0.039628,0,0,0.039628,0
15415,0.038908,0,0,0.038908,0
15420,0.038372,0,0,0.038372,0
15425,0.03806,0,0,0.03806,0
15430,0.037962,0,0,0.037962,0
15435,0.038021,0,0,0.038021,0
15440,0.038164,0,0,0.038164,0
15445,0.038331,0,0,0.038331,0
15450,0.038493,0,0,0.038493,0
15455,0.038651,0,0,0.038651,0
15460,0.038824,0,0,0.038824,0
15465,0.039026,0,0,0.039026,0
15470,0.03926,0,0,0.03926,0
15475,0.039503,0,0,0.039503,0
15480,0.039723,0,0,0.039723,0
15485,0.039887,0,0,0.039887,0
15490,0.039979,0,0,0.039979,0
15495,0.040004,0,0,0.040004,0
15500,0.039987,0,0,0.039987,0
15505,0.039955,0,0,0.039955,0
15510,0.039918,0,0,0.039918,0
15515,0.039863,0,0,0.039863,0
15520,0.039743,0,0,0.039743,0
15525,0.039488,0,0,0.039488,0
15530,0.039084,0,0,0.039084,0
15535,0.038513,0,0,0.038513,0
15540,0.037833,0,0,0.037833,0
15545,0.037148,0,0,0.037148,0
15550,0.036582,0,0,0.036582,0
15555,0.036241,0,0,0.036241,0
15560,0.036183,0,0,0.036183,0
15565,0.036406,0,0,0.036406,0
15570,0.036853,0,0,0.036853,0
15575,0.037436,0,0,0.037436,0
15580,0.038054,0,0,0.038054,0
15585,0.038617,0,0,0.038617,0
15590,0.039068,0,0,0.039068,0
15595,0.039393,0,0,0.039393,0
15600,0.039615,0,0,0.039615,0
15605,0.039774,0,0,0.039774,0
15610,0.039901,0,0,0.039901,0
15615,0.040003,0,0,0.040003,0
15620,0.04006,0,0,0.04006,0
15625,0.040033,0,0,0.040033,0
15630,0.039887,0,0,0.039887,0
15635,0.039612,0,0,0.039612,0
15640,0.039235,0,0,0.039235,0
15645,0.038807,0,0,0.038807,0
15650,0.038386,0,0,0.038386,0
15655,0.038035,0,0,0.038035,0
15660,0.037749,0,0,0.037749,0
15665,0.037512,0,0,0.037512,0
15670,0.037268,0,0,0.037268,0
15675,0.036954,0,0,0.036954,0
15680,0.036499,0,0,0.036499,0
15685,0.035837,0,0,0.035837,0
15690,0.035046,0,0,0.035046,0
15695,0.034324,0,0,0.034324,0
15700,0.033799,0,0,0.033799,0
15705,0.033593,0,0,0.033593,0
15710,0.033776,0,0,0.033776,0
15715,0.03434,0,0,0.03434,0
15720,0.035221,0,0,0.035221,0
15725,0.036279,0,0,0.036279,0
15730,0.037267,0,0,0.037267,0
15735,0.038072,0,0,0.038072,0
15740,0.038643,0,0,0.038643,0
15745,0.03894,0,0,0.03894,0
15750,0.038987,0,0,0.038987,0
15755,0.038846,0,0,0.038846,0
15760,0.038597,0,0,0.038597,0
15765,0.038316,0,0,0.038316,0
15770,0.038059,0,0,0.038059,0
15775,0.037858,0,0,0.037858,0
15780,0.037713,0,0,0.037713,0
15785,0.037625,0,0,0.037625,0
15790,0.037498,0,0,0.037498,0
15795,0.037395,0,0,0.037395,0
15800,0.037487,0,0,0.037487,0
15805,0.037712,0,0,0.037712,0
15810,0.038041,0,0,0.038041,0
15815,0.038398,0,0,0.038398,0
15820,0.038676,0,0,0.038676,0
15825,0.038758,0,0,0.038758,0
15830,0.038555,0,0,0.038555,0
15835,0.038037,0,0,0.038037,0
15840,0.037252,0,0,0.037252,0
15845,0.036295,0,0,0.036295,0
15850,0.035346,0,0,0.035346,0
15855,0.03453,0,0,0.03453,0
15860,0.033791,0,0,0.033791,0
15865,0.033211,0,0,0.033211,0
15870,0.03292,0,0,0.03292,0
15875,0.03293,0,0,0.03293,0
15880,0.033211,0,0,0.033211,0
15885,0.033678,0,0,0.033678,0
15890,0.03422,0,0,0.03422,0
15895,0.03473,0,0,0.03473,0
15900,0.035134,0,0,0.035134,0
15905,0.035406,0,0,0.035406,0
15910,0.035535,0,0,0.035535,0
15915,0.035524,0,0,0.035524,0
15920,0.035545,0,0,0.035545,0
15925,0.035761,0,0,0.035761,0
15930,0.036138,0,0,0.036138,0
15935,0.036668,0,0,0.036668,0
15940,0.037264,0,0,0.037264,0
15945,0.03782,0,0,0.03782,0
15950,0.038229,0,0,0.038229,0
15955,0.038416,0,0,0.038416,0
15960,0.038359,0,0,0.038359,0
15965,0.038088,0,0,0.038088,0
15970,0.037678,0,0,0.037678,0
15975,0.03722,0,0,0.03722,0
15980,0.036806,0,0,0.036806,0
15985,0.036502,0,0,0.036502,0
15990,0.036342,0,0,0.036342,0
15995,0.036324,0,0,0.036324,0
16000,0.036418,0,0,0.036418,0
16005,0.036573,0,0,0.036573,0
16010,0.036732,0,0,0.036732,0
16015,0.036849,0,0,0.036849,0
16020,0.036902,0,0,0.036902,0
16025,0.036893,0,0,0.036893,0
16030,0.036843,0,0,0.036843,0
16035,0.036782,0,0,0.036782,0
16040,0.036733,0,0,0.036733,0
16045,0.036704,0,0,0.036704,0
16050,0.036673,0,0,0.036673,0
16055,0.036618,0,0,0.036618,0
16060,0.036454,0,0,0.036454,0
16065,0.036153,0,0,0.036153,0
16070,0.035684,0,0,0.035684,0
16075,0.034953,0,0,0.034953,0
16080,0.033995,0,0,0.033995,0
16085,0.032944,0,0,0.032944,0
16090,0.031929,0,0,0.031929,0
16095,0.031098,0,0,0.031098,0
16100,0.030574,0,0,0.030574,0
16105,0.030443,0,0,0.030443,0
16110,0.030735,0,0,0.030735,0
16115,0.031357,0,0,0.031357,0
16120,0.032173,0,0,0.032173,0
16125,0.033033,0,0,0.033033,0
16130,0.033714,0,0,0.033714,0
16135,0.034238,0,0,0.034238,0
16140,0.034688,0,0,0.034688,0
16145,0.035034,0,0,0.035034,0
16150,0.035295,0,0,0.035295,0
16155,0.035499,0,0,0.035499,0
16160,0.035673,0,0,0.035673,0
16165,0.035835,0,0,0.035835,0
16170,0.035988,0,0,0.035988,0
16175,0.036123,0,0,0.036123,0
16180,0.036223,0,0,0.036223,0
16185,0.036269,0,0,0.036269,0
16190,0.036245,0,0,0.036245,0
16195,0.036157,0,0,0.036157,0
16200,0.035996,0,0,0.035996,0
16205,0.035787,0,0,0.035787,0
16210,0.035567,0,0,0.035567,0
16215,0.035362,0,0,0.035362,0
16220,0.035202,0,0,0.035202,0
16225,0.035105,0,0,0.035105,0
16230,0.035072,0,0,0.035072,0
16235,0.035089,0,0,0.035089,0
16240,0.035131,0,0,0.035131,0
16245,0.03517,0,0,0.03517,0
16250,0.035179,0,0,0.035179,0
16255,0.035144,0,0,0.035144,0
16260,0.035061,0,0,0.035061,0
16265,0.034941,0,0,0.034941,0
16270,0.034808,0,0,0.034808,0
16275,0.034691,0,0,0.034691,0
16280,0.034619,0,0,0.034619,0
16285,0.034609,0,0,0.034609,0
16290,0.034662,0,0,0.034662,0
16295,0.034758,0,0,0.034758,0
16300,0.034865,0,0,0.034865,0
16305,0.034945,0,0,0.034945,0
16310,0.03496,0,0,0.03496,0
16315,0.034889,0,0,0.034889,0
16320,0.034727,0,0,0.034727,0
16325,0.034497,0,0,0.034497,0
16330,0.034241,0,0,0.034241,0
16335,0.034008,0,0,0.034008,0
16340,0.033838,0,0,0.033838,0
16345,0.033805,0,0,0.033805,0
16350,0.033882,0,0,0.033882,0
16355,0.033867,0,0,0.033867,0
16360,0.033772,0,0,0.033772,0
16365,0.033558,0,0,0.033558,0
16370,0.033163,0,0,0.033163,0
16375,0.032562,0,0,0.032562,0
16380,0.03177,0,0,0.03177,0
16385,0.030846,0,0,0.030846,0
16390,0.029892,0,0,0.029892,0
16395,0.029031,0,0,0.029031,0
16400,0.02839,0,0,0.02839,0
16405,0.02807,0,0,0.02807,0
16410,0.028126,0,0,0.028126,0
16415,0.02855,0,0,0.02855,0
16420,0.029271,0,0,0.029271,0
16425,0.030167,0,0,0.030167,0
16430,0.031089,0,0,0.031089,0
16435,0.031893,0,0,0.031893,0
16440,0.032469,0,0,0.032469,0
16445,0.032767,0,0,0.032767,0
16450,0.032802,0,0,0.032802,0
16455,0.032663,0,0,0.032663,0
16460,0.032474,0,0,0.032474,0
16465,0.032337,0,0,0.032337,0
16470,0.032314,0,0,0.032314,0
16475,0.032434,0,0,0.032434,0
16480,0.032679,0,0,0.032679,0
16485,0.033,0,0,0.033,0
16490,0.033331,0,0,0.033331,0
16495,0.033606,0,0,0.033606,0
16500,0.033786,0,0,0.033786,0
16505,0.033855,0,0,0.033855,0
16510,0.033828,0,0,0.033828,0
16515,0.033739,0,0,0.033739,0
16520,0.033625,0,0,0.033625,0
16525,0.033517,0,0,0.033517,0
16530,0.033426,0,0,0.033426,0
16535,0.033343,0,0,0.033343,0
16540,0.033243,0,0,0.033243,0
16545,0.033098,0,0,0.033098,0
16550,0.032887,0,0,0.032887,0
16555,0.03261,0,0,0.03261,0
16560,0.03229,0,0,0.03229,0
16565,0.031965,0,0,0.031965,0
16570,0.031688,0,0,0.031688,0
16575,0.031506,0,0,0.031506,0
16580,0.031453,0,0,0.031453,0
16585,0.031536,0,0,0.031536,0
16590,0.031734,0,0,0.031734,0
16595,0.031999,0,0,0.031999,0
16600,0.032273,0,0,0.032273,0
16605,0.032502,0,0,0.032502,0
16610,0.032646,0,0,0.032646,0
16615,0.032689,0,0,0.032689,0
16620,0.032638,0,0,0.032638,0
16625,0.032516,0,0,0.032516,0
16630,0.032357,0,0,0.032357,0
16635,0.032196,0,0,0.032196,0
16640,0.032063,0,0,0.032063,0
16645,0.031966,0,0,0.031966,0
16650,0.031906,0,0,0.031906,0
16655,0.031868,0,0,0.031868,0
16660,0.031837,0,0,0.031837,0
16665,0.0318,0,0,0.0318,0
16670,0.031754,0,0,0.031754,0
16675,0.031705,0,0,0.031705,0
16680,0.031662,0,0,0.031662,0
16685,0.031635,0,0,0.031635,0
16690,0.031629,0,0,0.031629,0
16695,0.03164,0,0,0.03164,0
16700,0.031658,0,0,0.031658,0
16705,0.031669,0,0,0.031669,0
16710,0.031661,0,0,0.031661,0
16715,0.031626,0,0,0.031626,0
16720,0.031583,0,0,0.031583,0
16725,0.031502,0,0,0.031502,0
16730,0.031406,0,0,0.031406,0
16735,0.031365,0,0,0.031365,0
16740,0.031374,0,0,0.031374,0
16745,0.031399,0,0,0.031399,0
16750,0.031409,0,0,0.031409,0
16755,0.031351,0,0,0.031351,0
16760,0.031167,0,0,0.031167,0
16765,0.030814,0,0,0.030814,0
16770,0.030271,0,0,0.030271,0
16775,0.029555,0,0,0.029555,0
16780,0.028717,0,0,0.028717,0
16785,0.027842,0,0,0.027842,0
16790,0.027045,0,0,0.027045,0
16795,0.026412,0,0,0.026412,0
16800,0.026025,0,0,0.026025,0
16805,0.025925,0,0,0.025925,0
16810,0.026104,0,0,0.026104,0
16815,0.026511,0,0,0.026511,0
16820,0.027065,0,0,0.027065,0
16825,0.027674,0,0,0.027674,0
16830,0.028258,0,0,0.028258,0
16835,0.02876,0,0,0.02876,0
16840,0.029159,0,0,0.029159,0
16845,0.02946,0,0,0.02946,0
16850,0.029722,0,0,0.029722,0
16855,0.029951,0,0,0.029951,0
16860,0.030121,0,0,0.030121,0
16865,0.030266,0,0,0.030266,0
16870,0.030432,0,0,0.030432,0
16875,0.030586,0,0,0.030586,0
16880,0.0307,0,0,0.0307,0
16885,0.030751,0,0,0.030751,0
16890,0.030725,0,0,0.030725,0
16895,0.030634,0,0,0.030634,0
16900,0.030499,0,0,0.030499,0
16905,0.030357,0,0,0.030357,0
16910,0.030244,0,0,0.030244,0
16915,0.030184,0,0,0.030184,0
16920,0.030188,0,0,0.030188,0
16925,0.030245,0,0,0.030245,0
16930,0.030332,0,0,0.030332,0
16935,0.030408,0,0,0.030408,0
16940,0.030445,0,0,0.030445,0
16945,0.030427,0,0,0.030427,0
16950,0.03035,0,0,0.03035,0
16955,0.030233,0,0,0.030233,0
16960,0.030108,0,0,0.030108,0
16965,0.030011,0,0,0.030011,0
16970,0.029969,0,0,0.029969,0
16975,0.029997,0,0,0.029997,0
16980,0.030086,0,0,0.030086,0
16985,0.03021,0,0,0.03021,0
16990,0.030331,0,0,0.030331,0
16995,0.030406,0,0,0.030406,0
17000,0.030405,0,0,0.030405,0
17005,0.030314,0,0,0.030314,0
17010,0.030144,0,0,0.030144,0
17015,0.029922,0,0,0.029922,0
17020,0.029688,0,0,0.029688,0
17025,0.029483,0,0,0.029483,0
17030,0.029337,0,0,0.029337,0
17035,0.029266,0,0,0.029266,0
17040,0.029263,0,0,0.029263,0
17045,0.029306,0,0,0.029306,0
17050,0.029361,0,0,0.029361,0
17055,0.029394,0,0,0.029394,0
17060,0.029381,0,0,0.029381,0
17065,0.029317,0,0,0.029317,0
17070,0.029211,0,0,0.029211,0
17075,0.029091,0,0,0.029091,0
17080,0.028994,0,0,0.028994,0
17085,0.02894,0,0,0.02894,0
17090,0.028965,0,0,0.028965,0
17095,0.029081,0,0,0.029081,0
17100,0.029245,0,0,0.029245,0
17105,0.029438,0,0,0.029438,0
17110,0.029615,0,0,0.029615,0
17115,0.029736,0,0,0.029736,0
17120,0.029773,0,0,0.029773,0
17125,0.029716,0,0,0.029716,0
17130,0.029576,0,0,0.029576,0
17135,0.02938,0,0,0.02938,0
17140,0.029161,0,0,0.029161,0
17145,0.028953,0,0,0.028953,0
17150,0.028783,0,0,0.028783,0
17155,0.028664,0,0,0.028664,0
17160,0.028595,0,0,0.028595,0
17165,0.028564,0,0,0.028564,0
17170,0.028547,0,0,0.028547,0
17175,0.028526,0,0,0.028526,0
17180,0.028486,0,0,0.028486,0
17185,0.028426,0,0,0.028426,0
17190,0.028354,0,0,0.028354,0
17195,0.028287,0,0,0.028287,0
17200,0.028244,0,0,0.028244,0
17205,0.028242,0,0,0.028242,0
17210,0.02829,0,0,0.02829,0
17215,0.028385,0,0,0.028385,0
17220,0.028511,0,0,0.028511,0
17225,0.028641,0,0,0.028641,0
17230,0.028745,0,0,0.028745,0
17235,0.028794,0,0,0.028794,0
17240,0.02877,0,0,0.02877,0
17245,0.028679,0,0,0.028679,0
17250,0.028519,0,0,0.028519,0
17255,0.028315,0,0,0.028315,0
17260,0.028109,0,0,0.028109,0
17265,0.027918,0,0,0.027918,0
17270,0.027764,0,0,0.027764,0
17275,0.027685,0,0,0.027685,0
17280,0.027776,0,0,0.027776,0
17285,0.027846,0,0,0.027846,0
17290,0.027755,0,0,0.027755,0
17295,0.027683,0,0,0.027683,0
17300,0.027598,0,0,0.027598,0
17305,0.027485,0,0,0.027485,0
17310,0.027328,0,0,0.027328,0
17315,0.027106,0,0,0.027106,0
17320,0.026805,0,0,0.026805,0
17325,0.026414,0,0,0.026414,0
17330,0.025935,0,0,0.025935,0
17335,0.025383,0,0,0.025383,0
17340,0.024786,0,0,0.024786,0
17345,0.024188,0,0,0.024188,0
17350,0.02364,0,0,0.02364,0
17355,0.023198,0,0,0.023198,0
17360,0.022914,0,0,0.022914,0
17365,0.022826,0,0,0.022826,0
17370,0.022956,0,0,0.022956,0
17375,0.023301,0,0,0.023301,0
17380,0.023832,0,0,0.023832,0
17385,0.024497,0,0,0.024497,0
17390,0.025221,0,0,0.025221,0
17395,0.025934,0,0,0.025934,0
17400,0.026539,0,0,0.026539,0
17405,0.027048,0,0,0.027048,0
17410,0.027332,0,0,0.027332,0
17415,0.027174,0,0,0.027174,0
17420,0.027097,0,0,0.027097,0
17425,0.027035,0,0,0.027035,0
17430,0.026935,0,0,0.026935,0
17435,0.026868,0,0,0.026868,0
17440,0.026856,0,0,0.026856,0
17445,0.02692,0,0,0.02692,0
17450,0.027056,0,0,0.027056,0
17455,0.027241,0,0,0.027241,0
17460,0.027439,0,0,0.027439,0
17465,0.027604,0,0,0.027604,0
17470,0.027695,0,0,0.027695,0
17475,0.027684,0,0,0.027684,0
17480,0.027563,0,0,0.027563,0
17485,0.027349,0,0,0.027349,0
17490,0.027073,0,0,0.027073,0
17495,0.026776,0,0,0.026776,0
17500,0.026494,0,0,0.026494,0
17505,0.02626,0,0,0.02626,0
17510,0.026092,0,0,0.026092,0
17515,0.025997,0,0,0.025997,0
17520,0.025972,0,0,0.025972,0
17525,0.026003,0,0,0.026003,0
17530,0.026073,0,0,0.026073,0
17535,0.026161,0,0,0.026161,0
17540,0.026248,0,0,0.026248,0
17545,0.026321,0,0,0.026321,0
17550,0.026372,0,0,0.026372,0
17555,0.026399,0,0,0.026399,0
17560,0.026407,0,0,0.026407,0
17565,0.026402,0,0,0.026402,0
17570,0.026389,0,0,0.026389,0
17575,0.026373,0,0,0.026373,0
17580,0.026351,0,0,0.026351,0
17585,0.026323,0,0,0.026323,0
17590,0.026287,0,0,0.026287,0
17595,0.026239,0,0,0.026239,0
17600,0.026179,0,0,0.026179,0
17605,0.026108,0,0,0.026108,0
17610,0.02603,0,0,0.02603,0
17615,0.02595,0,0,0.02595,0
17620,0.025873,0,0,0.025873,0
17625,0.025805,0,0,0.025805,0
17630,0.025751,0,0,0.025751,0
17635,0.025714,0,0,0.025714,0
17640,0.025697,0,0,0.025697,0
17645,0.025701,0,0,0.025701,0
17650,0.025724,0,0,0.025724,0
17655,0.025764,0,0,0.025764,0
17660,0.025816,0,0,0.025816,0
17665,0.025875,0,0,0.025875,0
17670,0.025933,0,0,0.025933,0
17675,0.025981,0,0,0.025981,0
17680,0.026011,0,0,0.026011,0
17685,0.026013,0,0,0.026013,0
17690,0.025981,0,0,0.025981,0
17695,0.025912,0,0,0.025912,0
17700,0.025805,0,0,0.025805,0
17705,0.025667,0,0,0.025667,0
17710,0.02551,0,0,0.02551,0
17715,0.02535,0,0,0.02535,0
17720,0.02521,0,0,0.02521,0
17725,0.02511,0,0,0.02511,0
17730,0.025065,0,0,0.025065,0
17735,0.025083,0,0,0.025083,0
17740,0.025154,0,0,0.025154,0
17745,0.025268,0,0,0.025268,0
17750,0.025406,0,0,0.025406,0
17755,0.025527,0,0,0.025527,0
17760,0.02561,0,0,0.02561,0
17765,0.025635,0,0,0.025635,0
17770,0.02559,0,0,0.02559,0
17775,0.025482,0,0,0.025482,0
17780,0.025326,0,0,0.025326,0
17785,0.025153,0,0,0.025153,0
17790,0.024995,0,0,0.024995,0
17795,0.024883,0,0,0.024883,0
17800,0.024835,0,0,0.024835,0
17805,0.025012,0.000191,0,0.024856,0.025168
17810,0.025039,0.000125,0,0.024936,0.025142
17815,0.025084,0.00004,0,0.025052,0.025115
17820,0.025133,0.000054,0,0.025176,0.025089
17825,0.02517,0.000131,0,0.025277,0.025064
17830,0.025183,0.000179,0,0.025329,0.025038
17835,0.025161,0.000182,0,0.02531,0.025012
17840,0.0251,0.000139,0,0.025213,0.024987
17845,0.025004,0.000052,0,0.025047,0.024961
17850,0.024887,0.000061,0,0.024838,0.024935
17855,0.024768,0.000172,0,0.024628,0.024909
17860,0.02467,0.00026,0,0.024458,0.024883
17865,0.024607,0.000305,0,0.024358,0.024856
17870,0.024584,0.000301,0,0.024339,0.02483
17875,0.024595,0.000254,0,0.024387,0.024803
17880,0.024628,0.000181,0,0.02448,0.024775
17885,0.024668,0.000097,0,0.024588,0.024747
17890,0.024701,0.000021,0,0.024684,0.024718
17895,0.024718,0.000035,0,0.024746,0.024689
17900,0.024709,0.000061,0,0.024758,0.024659
17905,0.02467,0.00005,0,0.024711,0.024629
17910,0.024603,0.000009,0,0.024608,0.024598
17915,0.024514,0.000064,0,0.024461,0.024566
17920,0.02441,0.000152,0,0.024286,0.024534
17925,0.024316,0.000228,0,0.02413,0.024502
17930,0.024251,0.000269,0,0.024031,0.02447
17935,0.024225,0.000262,0,0.024011,0.024438
17940,0.024238,0.000207,0,0.024069,0.024407
17945,0.024277,0.00012,0,0.02418,0.024375
17950,0.024326,0.000023,0,0.024308,0.024344
17955,0.024367,0.000066,0,0.024421,0.024314
17960,0.02439,0.000129,0,0.024496,0.024284
17965,0.024388,0.000162,0,0.02452,0.024256
17970,0.024359,0.00016,0,0.024489,0.024228
17975,0.024303,0.000125,0,0.024405,0.024201
17980,0.024224,0.000059,0,0.024272,0.024176
17985,0.024128,0.00003,0,0.024105,0.024152
17990,0.024027,0.000126,0,0.023924,0.024129
17995,0.023935,0.000212,0,0.023762,0.024109
