col,sky,wavelength
1930,1.65E-01,14455.01
1931,1.96E-01,14452.865
1932,2.23E-01,14450.72
1933,2.34E-01,14448.575
1934,2.48E-01,14446.43
1935,1.93E-01,14444.285
1936,1.89E-01,14442.14
1937,2.10E-01,14439.995
1938,2.13E-01,14437.85
1939,2.37E-01,14435.705
1940,2.21E-01,14433.56
1941,1.82E-01,14431.415
1942,1.66E-01,14429.27
1943,1.76E-01,14427.124
1944,1.88E-01,14424.979
1945,2.04E-01,14422.834
1946,2.13E-01,14420.688
1947,2.02E-01,14418.543
1948,1.93E-01,14416.398
1949,1.70E-01,14414.252
1950,1.62E-01,14412.107
1951,1.98E-01,14409.962
1952,2.13E-01,14407.816
1953,2.43E-01,14405.671
1954,3.13E-01,14403.525
1955,3.32E-01,14401.38
1956,2.79E-01,14399.234
1957,2.29E-01,14397.088
1958,1.92E-01,14394.943
1959,1.66E-01,14392.797
1960,1.81E-01,14390.651
1961,2.14E-01,14388.506
1962,2.05E-01,14386.36
1963,1.62E-01,14384.214
1964,1.95E-01,14382.069
1965,1.74E-01,14379.923
1966,1.75E-01,14377.777
1967,1.80E-01,14375.631
1968,2.03E-01,14373.485
1969,2.37E-01,14371.339
1970,2.51E-01,14369.194
1971,2.44E-01,14367.047
1972,2.36E-01,14364.902
1973,2.49E-01,14362.756
1974,3.87E-01,14360.61
1975,6.82E-01,14358.463
1976,7.88E-01,14356.317
1977,6.30E-01,14354.171
1978,3.22E-01,14352.025
1979,2.01E-01,14349.879
1980,1.92E-01,14347.733
1981,2.07E-01,14345.587
1982,2.46E-01,14343.441
1983,2.71E-01,14341.294
1984,2.39E-01,14339.148
1985,1.89E-01,14337.002
1986,1.92E-01,14334.855
1987,1.97E-01,14332.709
1988,1.83E-01,14330.563
1989,1.75E-01,14328.416
1990,1.54E-01,14326.27
1991,1.45E-01,14324.123
1992,1.63E-01,14321.977
1993,1.62E-01,14319.83
1994,1.78E-01,14317.684
1995,1.57E-01,14315.537
1996,1.63E-01,14313.391
1997,1.77E-01,14311.244
1998,1.79E-01,14309.097
1999,1.98E-01,14306.951
2000,2.01E-01,14304.804
2001,1.92E-01,14302.657
2002,1.72E-01,14300.511
2003,2.07E-01,14298.364
2004,3.55E-01,14296.217
2005,5.04E-01,14294.07
2006,5.20E-01,14291.924
2007,3.86E-01,14289.777
2008,2.16E-01,14287.63
2009,1.67E-01,14285.483
2010,1.49E-01,14283.336
2011,1.55E-01,14281.189
2012,1.54E-01,14279.042
2013,1.49E-01,14276.895
2014,1.49E-01,14274.748
2015,1.80E-01,14272.601
2016,2.31E-01,14270.454
2017,3.23E-01,14268.307
2018,3.70E-01,14266.16
2019,3.40E-01,14264.012
2020,2.48E-01,14261.865
2021,1.91E-01,14259.718
2022,1.50E-01,14257.571
2023,1.70E-01,14255.423
2024,1.78E-01,14253.276
2025,1.59E-01,14251.129
2026,1.70E-01,14248.982
2027,1.67E-01,14246.834
2028,1.49E-01,14244.687
2029,1.69E-01,14242.539
2030,1.46E-01,14240.392
2031,1.38E-01,14238.244
2032,1.44E-01,14236.097
2033,1.52E-01,14233.949
2034,1.49E-01,14231.802
2035,1.56E-01,14229.654
2036,1.78E-01,14227.507
2037,1.84E-01,14225.359
2038,1.52E-01,14223.211
2039,1.74E-01,14221.064
2040,1.54E-01,14218.916
2041,1.33E-01,14216.768
2042,1.52E-01,14214.62
2043,1.61E-01,14212.473
2044,0.00E+00,14210.325
2045,0.00E+00,14208.177
2046,0.00E+00,14206.029
2047,0.00E+00,14203.881
